SKU,ItemTitle,ItemDescription,ItemBulletPoint,ItemDescription_2,Manufacturer,MfrPartNum,SellUOM,ItemPrice,ItemFactTag,Segment,Segment Name,Category,Category Name,Class,Class Name,Sub-Class,Sub-Class Name
32216,"House of Doolittle Laminated Yearly Wall Planner - Julian Dates - Yearly - January 2022 till December 2022 - 60"" x 26"" Sheet Size - 2"" x 1.75"" , 1.63"" x 2"" Block - Paper - Erasable, Laminated - 1 Each",,"<ul><li>Includes hangers and 1 water-soluble marker</li> <li>Post-consumer fiber</li> <li>Dated, reversible write-on/wipe-off surface for 12 months of planning</li> <li>Horizontal format has 2"" x 1-5/8"" blocks; vertical format has 1-3/4"" x 2""</li></ul>","<p>Laminated wall calendar offers a write-on/wipe-off surface and 12 months of dated planning on both sides. One side has a vertical format with 1-3/4"" x 2"" unruled daily blocks, and the other side has a horizontal format with 2"" x 1-5/8"" blocks. Both sides range 12 months from January to December. Wall calendar includes a hanger and water-soluble marker. Paper is made with a high percentage of recycled material and printed with soy ink.</p>",HOUSE OF DOOLITTLE,3974,EA,40.03,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32367,"Brown Trout Monthly Traditional Wall Calendar, 12"" x 12"", Aurora Borealis, January To December 2022","Spruce up your work space with the Brown Trout Monthly Traditional Wall Calendar. Each spread includes large daily blocks for keeping track of appointments, events and reminders.",<ul><li>1 page per month.</li> <li>Spacious daily blocks offer ample room to write.</li> <li>12 months: January to December.</li> <li>Pages are securely stapled.</li> <li>Beautiful photos brighten your space.</li></ul>,,BROWNTROUT PUBLISHERS INC.,9.78198e+12,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30386,"Willow Creek Press Scenic Monthly Wall Calendar, 12"" x 12"", Pacific Northwest, January To December 2022","12 high-quality, full-color images make these Wall Calendars the best around.","<ul><li>1 page per month. Grids provide ample space to write important information.</li> <li>12 months: January to December. Holidays, observances and moon phases are marked.</li> <li>Made with high-quality paper.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Protective shrinkwrap</li> <li>Wrapped in protective shrink wrap.</li></ul>",,WILLOW CREEK PRESS,19146,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32287,"House of Doolittle Bar Harbor 12-Month Wall Calendar - Julian Dates - Monthly - 1 Year - January 2022 till December 2022 - 1 Month Single Page Layout - 8 1/2"" x 11"" Blue/Gray Sheet - 1"" x 1.25"" Block - Wire Bound - Blue, Gray",,"<ul><li>Wall calendar is wirebound with a hanger</li> <li>Julian dates and days remaining; national and religious holidays and full-year reference calendar</li> <li>One-page-per-month format with ruled daily blocks</li> <li>Ranges 12 months from January to December</li> <li>Page size: 8-1/2"" x 11""; Block size: 1"" x 1-1/4""; 100% post-consumer material</li></ul>","<p>Wall calendar offers 12 months of planning that range from January to December. One-page-per-month format includes ruled daily blocks (1"" x 1-1/4""), Sunday-through-Saturday scheduling, count of days/days remaining, national and religious holidays, and full-year reference calendar. Dated calendar pages are printed in wedgwood blue and gray. Wall calendar features a full chipboard backer and wire binding with an eyelet for easy hanging.</p>",HOUSE OF DOOLITTLE,331HD,EA,10.87,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32291,"Blue Sky™ Monthly Wall Calendar, 12” x 12”, Baccara, January To December 2022, 136570","Plan ahead with the Blue Sky monthly wall calendar. With a calendar term of January to December, this large wall calendar offers a full year of flexible planning across spacious daily blocks.",<ul><li>1 page per month.</li> <li>Unlined daily blocks are ideal for flexible planning.</li> <li>12 months: January to December.</li> <li>Wire hook for easy hanging.</li> <li>Baccara design provides a stylish touch.</li></ul>,,BLUE SKY THE COLOR OF IMAGINATION LLC,136570,EA,,* Baccara design,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32150,"Brown Trout Monthly Regional Wall Calendar, 24"" x 12"", Florida Coast, January to December 2022, 9781975438692","Brighten up your work space with the beautiful Brown Trout Monthly Regional Wall Calendar. Spacious daily blocks have plenty of room for appointment times, to-do's, reminders and events.",<ul><li>1 page per month. Daily blocks offer space to plan.</li> <li>12 months: January to December.</li> <li>Pages are securely stapled.</li> <li>Beautiful photos from all around the state's coast accompany each monthly grid.</li> <li>Includes a bonus page with September to December of 2021.</li></ul>,,BROWNTROUT PUBLISHERS INC.,9.78198e+12,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
29328,,,<ul></ul>,,PERFECT TIMING INC,21998051443,EA,15.06,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_331000,Desk Calendars,SUB_331002,Calendars - Desk
32416,"Lang Monthly Wall Calendar, 10”H x 13-7/16”W, Legends In Gray, January To December 2022",Stay on top of your busy schedule with help from the Lang monthly wall calendar. Each wall calendar features 12 full-color images to brighten your space.,<ul><li>1 page per month with spacious daily blocks.</li> <li>12 months: January to December.</li> <li>Linen-embossed paper stock offers durability.</li> <li>Brass hanging grommet helps prevent tearing.</li></ul>,,PERFECT TIMING INC,22991001923,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
28510,"ComplyRight™ 1099-C Tax Forms, 4-Part, Copy A, State, B, C, 1-Wide, Continuous, 9"" x 11"", Pack Of 100 Forms","When tax season comes around, you'll be prepared if you keep these 1099-C forms in your file cabinet. The forms are acid free to prevent fading or yellowing, and they allow you to report those to whom you owe at least $600 in debt.","<ul><li>For reporting each debtor for whom a debt owed is $600 or more if the debtor is an individual, partnership, corporation, association, trust, estate or company.</li> <li>Sheets are acid free.</li> <li>4-part Copy A, State, B, C, 1-Wide.</li></ul>",,"TAX FORMS PRINTING, INC.",7184421,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_320000,Business & Tax Forms,CLS_326000,Forms - Tax Preparation,SUB_326001,Forms - Tax
31809,"TF Publishing Arts & Entertainment Monthly Wall Calendar, 12"" x 12"", Mermaids, January To December 2022",Dive into each month with this TF Publishing Arts & Entertainment Wall Calendar by your side. This calendar provides ample room to mark down important dates and adds an eye-catching touch to your home or business office.,<ul><li>Monthly layout.</li> <li>12 months: January to December.</li> <li>Printed on premium paper with a stitched binding.</li> <li>Includes a 4-month spread for the following year.</li> <li>Artistically-designed illustrations and empowering messages help keep you going throughout the year.</li></ul>,,"THE TIME FACTORY, INC.",22-1045,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
28058,"Adams® Invoice Books, 2-Part, 8 7/16"" x 10 3/4"", White/Canary, 50 Sets Per Book","Provide customers with crisp, professional invoices",<ul><li>Allows you to present customers with professional invoices.</li> <li>Consecutively numbered invoices make record keeping easy.</li> <li>Space at the top for a company stamp or logo.</li> <li>23-pt backing provides a solid writing surface.</li> <li>2-part carbonless forms in white and canary ensure clear data transfer.</li> <li>Each book includes 50 sets.</li></ul>,,"CARDINAL BRANDS, INC",D8140,EA,0.01,"* Provide crisp invoices * Consecutively numbered, carbonless invoices * 50 sets per book * 8 7/16"" x 10 3/4"" FORAY pens Office Depot paper File folders",SEG_300000,"Dated, Forms & Record Keeping",CAT_320000,Business & Tax Forms,CLS_321000,Forms - Business,SUB_321005,Invoices
30027,"Office Depot® Brand Monthly Wall Calendar, 8-1/2"" x 11"", Buffalo Check, January to December 2020","Make planning simple with this wall calendar. The holidays are marked, so you can plan around big events.",<ul><li>1 page per month.</li> <li>12 months: January to December.</li> <li>Wire binding makes it easy to flip open to the page you need.</li> <li>Hangs on a wall for easy viewing.</li> <li>Includes a reference calendar and international holidays.</li></ul>,,OFFICE DEPOT,RY20BFLCHK005,EA,0.01,* Make planning simple * 1 page per month * Buffalo Check theme FORAY pens File folders Office Depot paper,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31617,"Brown Trout Regional Monthly Wall Calendar, 12"" x 12"", Washington Wild, January To December 2021","Add beauty to your scheduling with this Brown Trout Regional Monthly Wall Calendar. The lovely photographs allow you to show off your favorite state or region in your home or office, while also keeping track of your appointments, deadlines and more.",<ul><li>1 page per month. Offers ample space to write down appointments and tasks.</li> <li>12 months: January to December.</li> <li>Pages are stapled together for durability.</li></ul>,,BROWNTROUT PUBLISHERS INC.,9.78198e+12,EA,15.02,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32454,"Lang Artisan Spiral Monthly Calendar, 12-3/8” x 13-3/4”, Etta Vee, January To December 2022, 229990340","Stay on track this year with your Lang Artisan spiral monthly calendar. Each calendar includes spacious daily blocks for planning appointments, events and other activities.",<ul><li>1 page per month with spacious daily blocks.</li> <li>Premium cotton-blend paper with a matching gift jacket.</li> <li>12 months: January to December.</li> <li>Spiral-bound for lasting durability.</li> <li>Built-in hanger with reinforcements for hanging anywhere.</li></ul>,,PERFECT TIMING INC,22999034005,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
29600,"Lang Turner Licensing Monthly Desk Calendar, 22” x 17”, University Of Iowa, January To December 2022",Keep all of your plans in order with a Lang Turner Licensing monthly desk pad calendar. Each desk pad contains specific areas to jot down notes.,<ul><li>1 page per month with spacious daily blocks for plans and reminders.</li> <li>Includes international holidays each month.</li> <li>Each page includes a notes section.</li> <li>12 months: January to December.</li></ul>,,PERFECT TIMING INC,22998061492,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_331000,Desk Calendars,SUB_331002,Calendars - Desk
32820,"SKILCRAFT® DeskMate II Storage Clipboard With Calculator, 10"" x 16"" x 2 5/8"", Blue (AbilityOne 7520-01-622-7155)",Carry office essentials with you,"<ul><li>Polypropylene construction offers durability.</li> <li>Low-profile clip with rubber grips. Strong clip holds up to 1/2"" paper securely.</li> <li>Bottom opening offers easy access to contents. Large internal storage area holds pads, pens and more and fits paper sizes up to 9 1/2"" x 11 3/4"".</li> <li>Dual-powered calculator. Solar-powered and battery-operated calculator provides on-the-go functionality. Includes AG10 button battery.</li></ul>","<p>Storage clipboard holds your complete mobile office including a dual-powered calculator. Bottom opening offers convenient access. Strong low-profile clip with rubber grips holds up to 1/2"" paper securely. Larger internal storage holds pads, pens and more and fits paper sizes up to 9-1/2"" x 11-3/4"". Perfect for public safety use. DeskMate II Plastic Storage Clipboard is made of durable polypropylene. Calculator is solar-powered and battery-operated. AG10 button battery is included.</p>",NATIONAL INDUSTRIES FOR THE BLIND,6227155,EA,12.14,"* Carry office essentials with you * Polypropylene construction * Low-profile clip w/ rubber grips * 3/4"" pen-and-paper storage area * Fits up to 9 1/2"" x 11 3/4"" * Slim design * Dual-powered calculator * 10""H x 16""W x 2 5/8""D * Color Office Depot paper F",SEG_300000,"Dated, Forms & Record Keeping",CAT_340000,Record Keeping,CLS_342000,Form Holders,SUB_342001,Clipboards
29152,"Brownline® Classic Monthly Desk Pad Calendar, 17"" x 22"", Burgundy/Gray, January to December 2021, C1731",Prepare for your busy month by jotting down appointments and meetings in this Brownline Classic Desk Pad Calendar. The calendar offers a month over an entire page and features a reinforced backing to protect the sheets.,<ul><li>1 page per month. Countdown of days and a yearly calendar at the bottom of each spread.</li> <li>12 months: January to December.</li> <li>Reinforced chipboard backer and corners for durability.</li> <li>Binding at the top to hold pages in place.</li> <li>Perforated sheets are easy to tear off when the month is through.</li> <li>Punched design allows wall hanging.</li></ul>,"<ul> <li>Desk Pad features a clean and modern design and covers 12 months from January to December for complete planning all Year long.</li> <li>Printed on high-quality paper with tear-off sheets, bound at top and punched for hanging. Reinforced chipboard backer and corners.</li> <li>Each sheet has a space for one month with one ruled block per day and a yearly calendar at the bottom of each sheet. FSC certified.</li> <li>22 x 17 inches.</li> </ul> <p>Track projects, create schedules, make daily notes or schedule vacations. This desk pad will give you plenty of space to jot down important notes and reminders for the year. Perfect for any home, school or office with generous writing space to organize your schedule. An ideal resource with plenty of writing space for managing upcoming events and deadlines.</p>","REDIFORM, INC.",C1731-21DG21,EA,6.67,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_331000,Desk Calendars,SUB_331002,Calendars - Desk
